HR_Mean,SpO2_Mean,Flow_Mean,Sleep_Label
-1.3569548110996479,1.469380165768597,-0.9110872284591541,1
-0.37792897631106215,-0.7188640381895112,-0.2606546474509281,1
-1.51935246142003,1.4804319041724252,0.08847850452190618,1
-0.18305179592660448,0.44156849421251565,0.4192466409294964,1
-0.5960058210270035,-0.13312190278658367,-0.23313680253804137,0
-0.020654145606223247,-0.8901659834488577,0.26402051173797914,0
1.5986824247312965,-1.4194653120036587,-0.4752020324792423,0
-0.37328904344476577,0.8781121611637555,0.4905461131239735,1
-0.43360817070662133,0.0658093884823357,1.2877959334128908,1
-0.6934444112192318,0.7731206463273804,-0.6315242852026648,1
-0.9950400475285126,1.0328364988173597,1.223290844266361,1
-1.0089598461274016,0.2150078569340258,-0.5008402431767679,1
-0.4011286406425449,0.10449047289573674,0.8389155400366717,1
-0.5635262909629271,-0.30047679861598986,-0.9610973699617518,1
-0.4985672308347742,0.8725862919618413,0.8764963529699022,1
-0.9950400475285126,1.1101986676441593,1.2599061187815956,1
-0.08561320573437613,0.16527503411679656,0.38039954810381194,1
-1.1388779663837074,0.08238699608808034,-0.1713502580356234,1
0.29022135643565017,0.08238699608808034,0.03800537943363019,0
-0.08561320573437613,-1.2990803043905246,1.3853746705004484,1
-0.5867259552944099,1.0383623680192737,0.32808636004681396,1
-0.6980843440855292,0.5078789246354896,-0.329552144974407,0
-0.08561320573437613,-0.29337210964209964,0.5459893867901308,1
0.7356549116001256,-0.5807173081416492,-0.5992420621944207,1
0.40157974522676854,-1.321183781198181,0.8323862843412068,1
0.7913341059956859,-0.4259929704880474,-0.6474081836036322,1
-1.227036690843343,1.2151901824805342,-0.09706315671988797,1
